3.99,0.043,1530177044741,-0.0005852777777777769
3.99,0.043,1530177045741,-0.0005972222222222213
3.99,0.043,1530177046741,-0.0006091666666666657
3.99,0.043,1530177047741,-0.0006211111111111102
3.99,0.043,1530177048741,-0.0006330555555555546
3.99,0.043,1530177049741,-0.000644999999999999
3.99,0.043,1530177050741,-0.0006569444444444434
3.99,0.043,1530177051741,-0.0006688888888888878
3.99,0.043,1530177052741,-0.0006808333333333322
3.99,0.043,1530177053741,-0.0006927777777777766
3.99,0.043,1530177054741,-0.0007047222222222211
3.99,0.043,1530177055741,-0.0007166666666666655
3.99,0.043,1530177056741,-0.0007286111111111099
3.99,0.043,1530177057741,-0.0007405555555555543
3.99,0.043,1530177058741,-0.0007524999999999987
3.99,0.043,1530177059741,-0.0007644444444444431
3.99,0.043,1530177060741,-0.0007763888888888876
3.99,0.043,1530177061741,-0.000788333333333332
3.99,0.043,1530177062741,-0.0008002777777777764
3.99,0.043,1530177063741,-0.0008122222222222208
3.99,0.043,1530177064741,-0.0008241666666666652
3.99,0.043,1530177065741,-0.0008361111111111096
3.99,0.043,1530177066741,-0.000848055555555554
3.99,0.043,1530177067741,-0.0008599999999999985
3.99,0.043,1530177068741,-0.0008719444444444429
3.99,0.043,1530177069741,-0.0008838888888888873
3.99,0.043,1530177070741,-0.0008958333333333317
3.99,0.043,1530177071741,-0.0009077777777777761
3.99,0.043,1530177072741,-0.0009197222222222205
3.99,0.043,1530177073741,-0.000931666666666665
3.99,0.043,1530177074741,-0.0009436111111111094
3.99,0.043,1530177075741,-0.0009555555555555538
3.99,0.043,1530177076741,-0.0009674999999999982
3.99,0.043,1530177077741,-0.0009794444444444427
3.99,0.043,1530177078741,-0.0009913888888888871
3.99,0.043,1530177079741,-0.0010033333333333316
3.99,0.043,1530177080741,-0.001015277777777776
3.99,0.043,1530177081741,-0.0010272222222222204
3.99,0.043,1530177082741,-0.0010391666666666648
3.99,0.043,1530177083741,-0.0010511111111111092
3.99,0.043,1530177084741,-0.0010630555555555536
3.99,0.043,1530177085741,-0.001074999999999998
3.99,0.043,1530177086741,-0.0010869444444444425
3.99,0.043,1530177087741,-0.0010988888888888869
3.99,0.043,1530177088741,-0.0011108333333333313
3.99,0.043,1530177089741,-0.0011227777777777757
3.99,0.043,1530177090741,-0.0011347222222222201
3.99,0.043,1530177091741,-0.0011466666666666645
3.99,0.043,1530177092741,-0.001158611111111109
3.99,0.043,1530177093741,-0.0011705555555555534
3.99,0.043,1530177094741,-0.0011824999999999978
3.99,0.043,1530177095741,-0.0011944444444444422
3.99,0.043,1530177096741,-0.0012063888888888866
3.99,0.043,1530177097741,-0.001218333333333331
3.99,0.043,1530177098741,-0.0012302777777777755
3.99,0.043,1530177099741,-0.0012422222222222199
3.99,0.043,1530177100741,-0.0012541666666666643
3.99,0.043,1530177101741,-0.0012661111111111087
3.99,0.043,1530177102741,-0.0012780555555555531
3.99,0.043,1530177103741,-0.0012899999999999975
3.99,0.043,1530177104741,-0.001301944444444442
3.99,0.043,1530177105741,-0.0013138888888888864
3.99,0.043,1530177106741,-0.0013258333333333308
3.99,0.043,1530177107741,-0.0013377777777777752
3.99,0.043,1530177108741,-0.0013497222222222196
3.99,0.043,1530177109741,-0.001361666666666664
3.99,0.043,1530177110741,-0.0013736111111111084
3.99,0.043,1530177111741,-0.0013855555555555529
3.99,0.043,1530177112741,-0.0013974999999999973
3.99,0.043,1530177113741,-0.0014094444444444417
3.99,0.043,1530177114741,-0.001421388888888886
3.99,0.043,1530177115741,-0.0014333333333333305
3.99,0.043,1530177116741,-0.001445277777777775
3.99,0.043,1530177117741,-0.0014572222222222193
3.99,0.043,1530177118741,-0.0014691666666666638
3.99,0.043,1530177119741,-0.0014811111111111082
3.99,0.043,1530177120741,-0.0014930555555555526
3.99,0.043,1530177121741,-0.001504999999999997
3.99,0.043,1530177122741,-0.0015169444444444414
3.99,0.043,1530177123741,-0.0015288888888888858
3.99,0.043,1530177124741,-0.0015408333333333303
3.99,0.043,1530177125741,-0.0015527777777777747
3.99,0.043,1530177126741,-0.001564722222222219
3.99,0.043,1530177127741,-0.0015766666666666635
3.99,0.043,1530177128741,-0.001588611111111108
3.99,0.043,1530177129741,-0.0016005555555555523
3.99,0.043,1530177130741,-0.0016124999999999967
3.99,0.043,1530177131741,-0.0016244444444444412
3.99,0.043,1530177132741,-0.0016363888888888856
3.99,0.043,1530177133741,-0.00164833333333333
3.99,0.043,1530177134741,-0.0016602777777777744
3.99,0.043,1530177135741,-0.0016722222222222188
3.99,0.043,1530177136741,-0.0016841666666666632
3.99,0.043,1530177137741,-0.0016961111111111077
3.99,0.043,1530177138741,-0.001708055555555552
3.99,0.043,1530177139741,-0.0017199999999999965
3.99,0.043,1530177140741,-0.001731944444444441
3.99,0.043,1530177141741,-0.0017438888888888853
3.99,0.043,1530177142741,-0.0017558333333333297
3.99,0.043,1530177143741,-0.0017677777777777742
3.99,0.043,1530177144741,-0.0017797222222222186
3.99,0.043,1530177145741,-0.001791666666666663
3.99,0.043,1530177146741,-0.0018036111111111074
3.99,0.043,1530177147741,-0.0018155555555555518
3.99,0.043,1530177148741,-0.0018274999999999962
3.99,0.043,1530177149741,-0.0018394444444444406
3.99,0.043,1530177150741,-0.001851388888888885
3.99,0.043,1530177151741,-0.0018633333333333295
3.99,0.043,1530177152741,-0.0018752777777777739
3.99,0.043,1530177153741,-0.0018872222222222183
3.99,0.043,1530177154741,-0.0018991666666666627
3.99,0.043,1530177155741,-0.0019111111111111071
3.99,0.043,1530177156741,-0.0019230555555555516
3.99,0.043,1530177157741,-0.001934999999999996
3.99,0.043,1530177158741,-0.0019469444444444404
3.99,0.043,1530177159741,-0.001958888888888885
3.99,0.043,1530177160741,-0.0019708333333333296
3.99,0.043,1530177161741,-0.0019827777777777743
3.99,0.043,1530177162741,-0.001994722222222219
3.99,0.043,1530177163741,-0.0020066666666666635
3.99,0.043,1530177164741,-0.002018611111111108
3.99,0.043,1530177165741,-0.002030555555555553
3.99,0.043,1530177166741,-0.0020424999999999974
3.99,0.043,1530177167741,-0.002054444444444442
3.99,0.043,1530177168741,-0.0020663888888888867
3.99,0.043,1530177169741,-0.0020783333333333313
3.99,0.043,1530177170741,-0.002090277777777776
3.99,0.043,1530177171741,-0.0021022222222222206
3.99,0.043,1530177172741,-0.0021141666666666652
3.99,0.043,1530177173741,-0.00212611111111111
3.99,0.043,1530177174741,-0.0021380555555555545
3.99,0.043,1530177175741,-0.002149999999999999
3.99,0.043,1530177176741,-0.0021619444444444438
3.99,0.043,1530177177741,-0.0021738888888888884
3.99,0.043,1530177178741,-0.002185833333333333
3.99,0.043,1530177179741,-0.0021977777777777777
3.99,0.043,1530177180741,-0.0022097222222222223
3.99,0.043,1530177181741,-0.002221666666666667
3.99,0.043,1530177182741,-0.0022336111111111116
3.99,0.043,1530177183741,-0.002245555555555556
3.99,0.043,1530177184741,-0.002257500000000001
3.99,0.043,1530177185741,-0.0022694444444444455
3.99,0.043,1530177186741,-0.00228138888888889
3.99,0.043,1530177187741,-0.0022933333333333347
3.99,0.043,1530177188741,-0.0023052777777777794
3.99,0.043,1530177189741,-0.002317222222222224
3.99,0.043,1530177190741,-0.0023291666666666686
3.99,0.043,1530177191741,-0.0023411111111111133
3.99,0.043,1530177192741,-0.002353055555555558
3.99,0.043,1530177193741,-0.0023650000000000025
3.99,0.043,1530177194741,-0.002376944444444447
3.99,0.043,1530177195741,-0.0023888888888888918
3.99,0.043,1530177196741,-0.0024008333333333364
3.99,0.043,1530177197741,-0.002412777777777781
3.99,0.043,1530177198741,-0.0024247222222222257
3.99,0.043,1530177199741,-0.0024366666666666703
3.99,0.043,1530177200741,-0.002448611111111115
3.99,0.043,1530177201741,-0.0024605555555555596
3.99,0.043,1530177202741,-0.002472500000000004
3.99,0.043,1530177203741,-0.002484444444444449
3.99,0.043,1530177204741,-0.0024963888888888935
3.99,0.043,1530177205741,-0.002508333333333338
3.99,0.043,1530177206741,-0.0025202777777777827
3.99,0.043,1530177207741,-0.0025322222222222274
3.99,0.043,1530177208741,-0.002544166666666672
3.99,0.043,1530177209741,-0.0025561111111111166
3.99,0.043,1530177210741,-0.0025680555555555613
3.99,0.043,1530177211741,-0.002580000000000006
3.99,0.043,1530177212741,-0.0025919444444444505
3.99,0.043,1530177213741,-0.002603888888888895
3.99,0.043,1530177214741,-0.00261583333333334
3.99,0.043,1530177215741,-0.0026277777777777844
3.99,0.043,1530177216741,-0.002639722222222229
3.99,0.043,1530177217741,-0.0026516666666666737
3.99,0.043,1530177218741,-0.0026636111111111183
3.99,0.043,1530177219741,-0.002675555555555563
3.99,0.043,1530177220741,-0.0026875000000000076
3.99,0.043,1530177221741,-0.0026994444444444522
3.99,0.043,1530177222741,-0.002711388888888897
3.99,0.043,1530177223741,-0.0027233333333333415
3.99,0.043,1530177224741,-0.002735277777777786
3.99,0.043,1530177225741,-0.0027472222222222308
3.99,0.043,1530177226741,-0.0027591666666666754
3.99,0.043,1530177227741,-0.00277111111111112
3.99,0.043,1530177228741,-0.0027830555555555647
3.99,0.043,1530177229741,-0.0027950000000000093
3.99,0.043,1530177230741,-0.002806944444444454
3.99,0.043,1530177231741,-0.0028188888888888985
3.99,0.043,1530177232741,-0.002830833333333343
3.99,0.043,1530177233741,-0.002842777777777788
3.99,0.043,1530177234741,-0.0028547222222222324
3.99,0.043,1530177235741,-0.002866666666666677
3.99,0.043,1530177236741,-0.0028786111111111217
3.99,0.043,1530177237741,-0.0028905555555555663
3.99,0.043,1530177238741,-0.002902500000000011
3.99,0.043,1530177239741,-0.0029144444444444556
3.99,0.043,1530177240741,-0.0029263888888889002
3.99,0.043,1530177241741,-0.002938333333333345
3.99,0.043,1530177242741,-0.0029502777777777895
3.99,0.043,1530177243741,-0.002962222222222234
3.99,0.043,1530177244741,-0.0029741666666666788
3.99,0.043,1530177245741,-0.0029861111111111234
3.99,0.043,1530177246741,-0.002998055555555568
3.99,0.043,1530177247741,-0.0030100000000000127
3.99,0.043,1530177248741,-0.0030219444444444573
3.99,0.043,1530177249741,-0.003033888888888902
3.99,0.043,1530177250741,-0.0030458333333333466
3.99,0.043,1530177251741,-0.003057777777777791
3.99,0.043,1530177252741,-0.003069722222222236
3.99,0.043,1530177253741,-0.0030816666666666805
3.99,0.043,1530177254741,-0.003093611111111125
3.99,0.043,1530177255741,-0.0031055555555555697
3.99,0.043,1530177256741,-0.0031175000000000144
3.99,0.043,1530177257741,-0.003129444444444459
3.99,0.043,1530177258741,-0.0031413888888889036
3.99,0.043,1530177259741,-0.0031533333333333483
3.99,0.043,1530177260741,-0.003165277777777793
3.99,0.043,1530177261741,-0.0031772222222222375
3.99,0.043,1530177262741,-0.003189166666666682
3.99,0.043,1530177263741,-0.003201111111111127
3.99,0.043,1530177264741,-0.0032130555555555714
3.99,0.043,1530177265741,-0.003225000000000016
3.99,0.043,1530177266741,-0.0032369444444444607
3.99,0.043,1530177267741,-0.0032488888888889053
3.99,0.043,1530177268741,-0.00326083333333335
3.99,0.043,1530177269741,-0.0032727777777777946
3.99,0.043,1530177270741,-0.003284722222222239
3.99,0.043,1530177271741,-0.003296666666666684
3.99,0.043,1530177272741,-0.0033086111111111285
3.99,0.043,1530177273741,-0.003320555555555573
3.99,0.043,1530177274741,-0.0033325000000000177
3.99,0.043,1530177275741,-0.0033444444444444624
3.99,0.043,1530177276741,-0.003356388888888907
3.99,0.043,1530177277741,-0.0033683333333333516
3.99,0.043,1530177278741,-0.0033802777777777963
3.99,0.043,1530177279741,-0.003392222222222241
3.99,0.043,1530177280741,-0.0034041666666666855
3.99,0.043,1530177281741,-0.00341611111111113
3.99,0.043,1530177282741,-0.003428055555555575
3.99,0.043,1530177283741,-0.0034400000000000194
3.99,0.043,1530177284741,-0.003451944444444464
3.99,0.043,1530177285741,-0.0034638888888889087
3.99,0.043,1530177286741,-0.0034758333333333533
3.99,0.043,1530177287741,-0.003487777777777798
3.99,0.043,1530177288741,-0.0034997222222222426
3.99,0.043,1530177289741,-0.0035116666666666872
3.99,0.043,1530177290741,-0.003523611111111132
3.99,0.043,1530177291741,-0.0035355555555555765
3.99,0.043,1530177292741,-0.003547500000000021
3.99,0.043,1530177293741,-0.0035594444444444658
3.99,0.043,1530177294741,-0.0035713888888889104
3.99,0.043,1530177295741,-0.003583333333333355
3.99,0.043,1530177296741,-0.0035952777777777997
3.99,0.043,1530177297741,-0.0036072222222222443
3.99,0.043,1530177298741,-0.003619166666666689
3.99,0.043,1530177299741,-0.0036311111111111335
3.99,0.043,1530177300741,-0.003643055555555578
3.99,0.043,1530177301741,-0.003655000000000023
3.99,0.043,1530177302741,-0.0036669444444444674
3.99,0.043,1530177303741,-0.003678888888888912
3.99,0.043,1530177304741,-0.0036908333333333567
3.99,0.043,1530177305741,-0.0037027777777778013
3.99,0.043,1530177306741,-0.003714722222222246
3.99,0.043,1530177307741,-0.0037266666666666906
3.99,0.043,1530177308741,-0.0037386111111111352
3.99,0.043,1530177309741,-0.00375055555555558
3.99,0.043,1530177310741,-0.0037625000000000245
3.99,0.043,1530177311741,-0.003774444444444469
3.99,0.043,1530177312741,-0.0037863888888889138
3.99,0.043,1530177313741,-0.0037983333333333584
3.99,0.043,1530177314741,-0.003810277777777803
3.99,0.043,1530177315741,-0.0038222222222222477
3.99,0.043,1530177316741,-0.0038341666666666923
3.99,0.043,1530177317741,-0.003846111111111137
3.99,0.043,1530177318741,-0.0038580555555555816
3.99,0.043,1530177319741,-0.003870000000000026
3.99,0.043,1530177320741,-0.003881944444444471
3.99,0.043,1530177321741,-0.0038938888888889155
3.99,0.043,1530177322741,-0.00390583333333336
3.99,0.043,1530177323741,-0.003917777777777805
3.99,0.043,1530177324741,-0.003929722222222249
3.99,0.043,1530177325741,-0.003941666666666694
3.99,0.043,1530177326741,-0.003953611111111139
3.99,0.043,1530177327741,-0.003965555555555583
3.99,0.043,1530177328741,-0.003977500000000028
3.99,0.043,1530177329741,-0.0039894444444444725
3.99,0.043,1530177330741,-0.004001388888888917
3.99,0.043,1530177331741,-0.004013333333333362
3.99,0.043,1530177332741,-0.004025277777777806
3.99,0.043,1530177333741,-0.004037222222222251
3.99,0.043,1530177334741,-0.004049166666666696
3.99,0.043,1530177335741,-0.00406111111111114
3.99,0.043,1530177336741,-0.004073055555555585
3.99,0.043,1530177337741,-0.00408500000000003
3.99,0.043,1530177338741,-0.004096944444444474
3.99,0.043,1530177339741,-0.004108888888888919
3.99,0.043,1530177340741,-0.0041208333333333635
3.99,0.043,1530177341741,-0.004132777777777808
3.99,0.043,1530177342741,-0.004144722222222253
3.99,0.043,1530177343741,-0.004156666666666697
3.99,0.043,1530177344741,-0.004168611111111142
3.99,0.043,1530177345741,-0.004180555555555587
3.99,0.043,1530177346741,-0.004192500000000031
3.99,0.043,1530177347741,-0.004204444444444476
3.99,0.043,1530177348741,-0.0042163888888889205
3.99,0.043,1530177349741,-0.004228333333333365
3.99,0.043,1530177350741,-0.00424027777777781
3.99,0.043,1530177351741,-0.004252222222222254
3.99,0.043,1530177352741,-0.004264166666666699
3.99,0.043,1530177353741,-0.004276111111111144
3.99,0.043,1530177354741,-0.004288055555555588
3.99,0.043,1530177355741,-0.004300000000000033
3.99,0.043,1530177356741,-0.004311944444444478
3.99,0.043,1530177357741,-0.004323888888888922
3.99,0.043,1530177358741,-0.004335833333333367
3.99,0.043,1530177359741,-0.0043477777777778115
3.99,0.043,1530177360741,-0.004359722222222256
3.99,0.043,1530177361741,-0.004371666666666701
3.99,0.043,1530177362741,-0.004383611111111145
3.99,0.043,1530177363741,-0.00439555555555559
3.99,0.043,1530177364741,-0.004407500000000035
3.99,0.043,1530177365741,-0.004419444444444479
3.99,0.043,1530177366741,-0.004431388888888924
3.99,0.043,1530177367741,-0.0044433333333333686
3.99,0.043,1530177368741,-0.004455277777777813
3.99,0.043,1530177369741,-0.004467222222222258
3.99,0.043,1530177370741,-0.0044791666666667024
3.99,0.043,1530177371741,-0.004491111111111147
3.99,0.043,1530177372741,-0.004503055555555592
3.99,0.043,1530177373741,-0.004515000000000036
3.99,0.043,1530177374741,-0.004526944444444481
3.99,0.043,1530177375741,-0.004538888888888926
3.99,0.043,1530177376741,-0.00455083333333337
3.99,0.043,1530177377741,-0.004562777777777815
3.99,0.043,1530177378741,-0.0045747222222222595
3.99,0.043,1530177379741,-0.004586666666666704
3.99,0.043,1530177380741,-0.004598611111111149
3.99,0.043,1530177381741,-0.004610555555555593
3.99,0.043,1530177382741,-0.004622500000000038
3.99,0.043,1530177383741,-0.004634444444444483
3.99,0.043,1530177384741,-0.004646388888888927
3.99,0.043,1530177385741,-0.004658333333333372
3.99,0.043,1530177386741,-0.0046702777777778166
3.99,0.043,1530177387741,-0.004682222222222261
3.99,0.043,1530177388741,-0.004694166666666706
3.99,0.043,1530177389741,-0.0047061111111111505
3.99,0.043,1530177390741,-0.004718055555555595
3.99,0.043,1530177391741,-0.00473000000000004
3.99,0.043,1530177392741,-0.004741944444444484
3.99,0.043,1530177393741,-0.004753888888888929
3.99,0.043,1530177394741,-0.004765833333333374
3.99,0.043,1530177395741,-0.004777777777777818
3.99,0.043,1530177396741,-0.004789722222222263
3.99,0.043,1530177397741,-0.0048016666666667075
3.99,0.043,1530177398741,-0.004813611111111152
3.99,0.043,1530177399741,-0.004825555555555597
3.99,0.043,1530177400741,-0.004837500000000041
3.99,0.043,1530177401741,-0.004849444444444486
3.99,0.043,1530177402741,-0.004861388888888931
3.99,0.043,1530177403741,-0.004873333333333375
3.99,0.043,1530177404741,-0.00488527777777782
3.99,0.043,1530177405741,-0.004897222222222265
3.99,0.043,1530177406741,-0.004909166666666709
3.99,0.043,1530177407741,-0.004921111111111154
3.99,0.043,1530177408741,-0.0049330555555555985
3.99,0.043,1530177409741,-0.004945000000000043
3.99,0.043,1530177410741,-0.004956944444444488
3.99,0.043,1530177411741,-0.004968888888888932
3.99,0.043,1530177412741,-0.004980833333333377
3.99,0.043,1530177413741,-0.004992777777777822
3.99,0.043,1530177414741,-0.005004722222222266
3.99,0.043,1530177415741,-0.005016666666666711
3.99,0.043,1530177416741,-0.0050286111111111555
3.99,0.043,1530177417741,-0.0050405555555556
3.99,0.043,1530177418741,-0.005052500000000045
3.99,0.043,1530177419741,-0.0050644444444444894
3.99,0.043,1530177420741,-0.005076388888888934
3.99,0.043,1530177421741,-0.005088333333333379
3.99,0.043,1530177422741,-0.005100277777777823
3.99,0.043,1530177423741,-0.005112222222222268
3.99,0.043,1530177424741,-0.005124166666666713
3.99,0.043,1530177425741,-0.005136111111111157
3.99,0.043,1530177426741,-0.005148055555555602
3.99,0.043,1530177427741,-0.0051600000000000465
3.99,0.043,1530177428741,-0.005171944444444491
3.99,0.043,1530177429741,-0.005183888888888936
3.99,0.043,1530177430741,-0.00519583333333338
3.99,0.043,1530177431741,-0.005207777777777825
3.99,0.043,1530177432741,-0.00521972222222227
3.99,0.043,1530177433741,-0.005231666666666714
3.99,0.043,1530177434741,-0.005243611111111159
3.99,0.043,1530177435741,-0.0052555555555556036
3.99,0.043,1530177436741,-0.005267500000000048
3.99,0.043,1530177437741,-0.005279444444444493
3.99,0.043,1530177438741,-0.0052913888888889375
3.99,0.043,1530177439741,-0.005303333333333382
3.99,0.043,1530177440741,-0.005315277777777827
3.99,0.043,1530177441741,-0.005327222222222271
3.99,0.043,1530177442741,-0.005339166666666716
3.99,0.043,1530177443741,-0.005351111111111161
3.99,0.043,1530177444741,-0.005363055555555605
3.99,0.043,1530177445741,-0.00537500000000005
3.99,0.043,1530177446741,-0.0053869444444444945
3.99,0.043,1530177447741,-0.005398888888888939
3.99,0.043,1530177448741,-0.005410833333333384
3.99,0.043,1530177449741,-0.005422777777777828
3.99,0.043,1530177450741,-0.005434722222222273
3.99,0.043,1530177451741,-0.005446666666666718
3.99,0.043,1530177452741,-0.005458611111111162
3.99,0.043,1530177453741,-0.005470555555555607
3.99,0.043,1530177454741,-0.005482500000000052
3.99,0.043,1530177455741,-0.005494444444444496
3.99,0.043,1530177456741,-0.005506388888888941
3.99,0.043,1530177457741,-0.0055183333333333855
3.99,0.043,1530177458741,-0.00553027777777783
3.99,0.043,1530177459741,-0.005542222222222275
3.99,0.043,1530177460741,-0.005554166666666719
3.99,0.043,1530177461741,-0.005566111111111164
3.99,0.043,1530177462741,-0.005578055555555609
3.99,0.043,1530177463741,-0.005590000000000053
3.99,0.043,1530177464741,-0.005601944444444498
3.99,0.043,1530177465741,-0.0056138888888889425
3.99,0.043,1530177466741,-0.005625833333333387
3.99,0.043,1530177467741,-0.005637777777777832
3.99,0.043,1530177468741,-0.005649722222222276
3.99,0.043,1530177469741,-0.005661666666666721
3.99,0.043,1530177470741,-0.005673611111111166
3.99,0.043,1530177471741,-0.00568555555555561
3.99,0.043,1530177472741,-0.005697500000000055
3.99,0.043,1530177473741,-0.0057094444444445
3.99,0.043,1530177474741,-0.005721388888888944
3.99,0.043,1530177475741,-0.005733333333333389
3.99,0.043,1530177476741,-0.0057452777777778335
3.99,0.043,1530177477741,-0.005757222222222278
3.99,0.043,1530177478741,-0.005769166666666723
3.99,0.043,1530177479741,-0.005781111111111167
3.99,0.043,1530177480741,-0.005793055555555612
3.99,0.043,1530177481741,-0.005805000000000057
3.99,0.043,1530177482741,-0.005816944444444501
3.99,0.043,1530177483741,-0.005828888888888946
3.99,0.043,1530177484741,-0.0058408333333333905
3.99,0.043,1530177485741,-0.005852777777777835
3.99,0.043,1530177486741,-0.00586472222222228
3.99,0.043,1530177487741,-0.0058766666666667244
3.99,0.043,1530177488741,-0.005888611111111169
3.99,0.043,1530177489741,-0.005900555555555614
3.99,0.043,1530177490741,-0.005912500000000058
3.99,0.043,1530177491741,-0.005924444444444503
3.99,0.043,1530177492741,-0.005936388888888948
3.99,0.043,1530177493741,-0.005948333333333392
3.99,0.043,1530177494741,-0.005960277777777837
3.99,0.043,1530177495741,-0.0059722222222222815
3.99,0.043,1530177496741,-0.005984166666666726
3.99,0.043,1530177497741,-0.005996111111111171
3.99,0.043,1530177498741,-0.006008055555555615
3.99,0.043,1530177499741,-0.00602000000000006
3.99,0.043,1530177500741,-0.006031944444444505
3.99,0.043,1530177501741,-0.006043888888888949
3.99,0.043,1530177502741,-0.006055833333333394
3.99,0.043,1530177503741,-0.0060677777777778386
3.99,0.043,1530177504741,-0.006079722222222283
3.99,0.043,1530177505741,-0.006091666666666728
3.99,0.043,1530177506741,-0.0061036111111111725
3.99,0.043,1530177507741,-0.006115555555555617
3.99,0.043,1530177508741,-0.006127500000000062
3.99,0.043,1530177509741,-0.006139444444444506
3.99,0.043,1530177510741,-0.006151388888888951
3.99,0.043,1530177511741,-0.006163333333333396
3.99,0.043,1530177512741,-0.00617527777777784
3.99,0.043,1530177513741,-0.006187222222222285
3.99,0.043,1530177514741,-0.0061991666666667295
3.99,0.043,1530177515741,-0.006211111111111174
3.99,0.043,1530177516741,-0.006223055555555619
3.99,0.043,1530177517741,-0.006235000000000063
3.99,0.043,1530177518741,-0.006246944444444508
3.99,0.043,1530177519741,-0.006258888888888953
3.99,0.043,1530177520741,-0.006270833333333397
3.99,0.043,1530177521741,-0.006282777777777842
3.99,0.043,1530177522741,-0.006294722222222287
3.99,0.043,1530177523741,-0.006306666666666731
3.99,0.043,1530177524741,-0.006318611111111176
3.99,0.043,1530177525741,-0.0063305555555556205
3.99,0.043,1530177526741,-0.006342500000000065
3.99,0.043,1530177527741,-0.00635444444444451
3.99,0.043,1530177528741,-0.006366388888888954
3.99,0.043,1530177529741,-0.006378333333333399
3.99,0.043,1530177530741,-0.006390277777777844
3.99,0.043,1530177531741,-0.006402222222222288
3.99,0.043,1530177532741,-0.006414166666666733
3.99,0.043,1530177533741,-0.0064261111111111775
3.99,0.043,1530177534741,-0.006438055555555622
3.99,0.043,1530177535741,-0.006450000000000067
3.99,0.043,1530177536741,-0.006461944444444511
3.99,0.043,1530177537741,-0.006473888888888956
3.99,0.043,1530177538741,-0.006485833333333401
3.99,0.043,1530177539741,-0.006497777777777845
3.99,0.043,1530177540741,-0.00650972222222229
3.99,0.043,1530177541741,-0.006521666666666735
3.99,0.043,1530177542741,-0.006533611111111179
3.99,0.043,1530177543741,-0.006545555555555624
3.99,0.043,1530177544741,-0.0065575000000000685
3.99,0.043,1530177545741,-0.006569444444444513
3.99,0.043,1530177546741,-0.006581388888888958
3.99,0.043,1530177547741,-0.006593333333333402
3.99,0.043,1530177548741,-0.006605277777777847
3.99,0.043,1530177549741,-0.006617222222222292
3.99,0.043,1530177550741,-0.006629166666666736
3.99,0.043,1530177551741,-0.006641111111111181
3.99,0.043,1530177552741,-0.0066530555555556255
3.99,0.043,1530177553741,-0.00666500000000007
3.99,0.043,1530177554741,-0.006676944444444515
3.99,0.043,1530177555741,-0.0066888888888889594
3.99,0.043,1530177556741,-0.006700833333333404
3.99,0.043,1530177557741,-0.006712777777777849
3.99,0.043,1530177558741,-0.006724722222222293
3.99,0.043,1530177559741,-0.006736666666666738
3.99,0.043,1530177560741,-0.006748611111111183
3.99,0.043,1530177561741,-0.006760555555555627
3.99,0.043,1530177562741,-0.006772500000000072
3.99,0.043,1530177563741,-0.0067844444444445165
3.99,0.043,1530177564741,-0.006796388888888961
3.99,0.043,1530177565741,-0.006808333333333406
3.99,0.043,1530177566741,-0.00682027777777785
